,상호명,label
2243,가평잣고을전통시장,1
2244,청평여울시장,1
2245,가평농부들의카페장터,1
2246,장현5일장,1
2247,마석5일장,1
2248,광릉5일장,1
2249,평택시로컬푸드재단,1
2250,영농조합법인이천로컬푸드 ,1
2251,관고전통시장,1
2252,이천농협,1
2253,농업회사법인 향미,1
2254,사기막골도자기시장,1
2255,장호원전통시장,1
2256,중앙시장,1
2257,안성인삼농협,1
2258,안성마춤조합공동사업빕인,1
2261,안성로컬푸드유통센터,1
2262,통복시장,1
2263,대디팜영농조합법인,1
2264,송북시장,1
2265,서정시장,1
2266,송탄농협,1
2267,대덕농협,1
2268,안성맞춤시장,1
2269,기흥농협,1
2270,안중농협,1
2271,안중시장,1
2272,야탑에이스코아시장,1
2273,현대시장,1
2274,분당우성시장,1
2275,범한프라자시장,1
2276,미래타운제2종합시장,1
2277,코코프라자시장,1
2278,미래그린시장,1
2279,청구문화시장,1
2280,동신종합시장,1
2281,코끼리상가,1
2282,분당종합시장,1
2283,현대프라자시장,1
2284,하대원공설시장,1
2285,모란민속5일장,1
2286,미금현대벤처빌시장,1
2287,신흥시장,1
2288,은행시장,1
2289,성남남한산성시장,1
2290,상대원시장,1
2291,단대마트시장,1
2292,성호시장,1
2294,성남중앙지하시장,1
2296,모란시장,1
2297,성남농협,1
2298,경안시장,1
2299,양서농협,1
2300,양평물맑은시장,1
2301,용문천년시장,1
2302,양평친환경로컬푸드협동조합,1
2303,청운농협,1
2304,양수리전통시장,1
2306,돌고래시장,1
2307,덕풍시장,1
2308,신장시장,1
2309,농업회사법인  천보인,1
2316,농업회사법인엘리트농부 ,1
2317,전곡농협,1
2318,전곡재래시장,1
2319,의정부제일시장,1
2320,의정부청과야채시장,1
2321,의정부시장,1
2322,큰시장,1
2324,제일시장,1
2325,세아프라자,1
2326,여주농협,1
2327,대신농협,1
2328,세종대왕농협,1
2330,한글시장,1
2331,여주로컬푸드 사회적협동조합,1
2332,아홉색깔농부협동조합,1
2333,일산농협,1
2334,패션1번지,1
2335,송포농협,1
2336,원당농협,1
2337,금촌농협,1
2338,금촌문화로시장,1
2339,금촌명동로시장,1
2340, 파주장단콩웰빙마루,1
2341,파주연천축협,1
2342,조리농협,1
2343,금촌전통시장,1
2344,문산자유시장,1
2345,북파주농협,1
2346,적성전통시장,1
2347,벽제농협,1
2348,원당시장,1
2349,고양축협,1
2353,능곡시장,1
2354,일산시장,1
2357,김포중앙시장,1
2358,양곡시장,1
2359,통진시장,1
2360,양곡장터시장,1
2362,김포농협,1
2364,고촌농협,1
2365,신김포농협,1
2366,부천한신시장,1
2367,조공시장,1
2368,소사종합시장,1
2369,역곡상상시장,1
2370,부천상동시장,1
2371,원미종합시장,1
2372,부천자유시장,1
2373,원미부흥시장,1
2374,부천시흥원예농협,1
2376,강남시장,1
2377,부천제일시장,1
2378,원종종합시장,1
2379,오정시장,1
2380,역곡남부시장,1
2381,중동사랑시장,1
2382,조원시장,1
2383,송우5일장,1
2384,내리5일장,1
2385,일동5일장,1
2386,이동5일장,1
2387,양문5일장,1
2388,금호시장,1
2389,금광시장,1
2390,도일시장,1
2391,모란전통기름시장,1
2394,죽산시장,1
2395,일죽시장,1
2396,신읍5일장,1
2397,운천5일장,1
2398,관인5일장,1
2399,광탄시장,1
2400,봉일천시장,1
2401,가남시장,1
2402,율촌시장,1
2403,양동쌍학시장,1
2405,안산종합유통단지,1
2407,엘스퀘어,1
2408,홈플러스 ,1
2410,롯데쇼핑롯데마트 ,1
2411,트레이더스 홀세일클럽 ,1
2412,GS슈퍼 ,1
2413,라스플로레스,1
2414,홈플러스테스코 ,1
2416,홈플러스익스프레스 ,1
2417,레이킨스몰,1
2418,서안성농협 하나로마트,1
2419,제페,1
2420,삼성상가,1
2421,롯데쇼핑 롯데슈퍼 ,1
2422,포리치,1
2423,이마트 ,1
2426,지에스리테일 GS수퍼 ,1
2427,모다아울렛 B동 ,1
2428,테마폴리스 지상1 2층,1
2429,라페스타,1
2430,천우산업개발 역북패션아울렛  마트,1
2431,라벨라 아울렛,1
2432,과천2차종합상가,1
2434,테마폴리스 ,1
2437,아워스몰,1
2439,벽산상가,1
2441,월마트슈퍼센터 ,1
2442,동성종합상가,1
2443,홈플러스 익스프레스 ,1
2445,이케아 ,1
2446,이마트에브리데이 ,1
2447,더콜로니운정몰,1
2449,천혜그레이스,1
2450,삼성테스코 홈플러스 ,1
2451,수원역사,1
2453,프리미엄아울렛,1
2455,현대종합시장상가,1
2456,신세계사이먼 ,1
2460,로데오프라자,1
2462,마도공구유통상가,1
2463,뉴코아 ,1
2465,뉴코아,1
2466,육동시장,1
2471,안산제일종합시장,1
2472,파보레쇼핑몰,1
2473,지에스리테일 ,1
2474,롯데쇼핑 롯데마트 ,1
2475,중동한신코아,1
2476,롯데몰수원,1
2479,풍성상가,1
2481,부천역사쇼핑몰,1
2482,판교시장,1
2485,문산시장,1
2486,지에스리테일 GS 수퍼 ,1
2487,임광종합상가,1
2489,새수원리빙타운,1
2490, 세이브존 아이엔시 ,1
2491,트레이더스 홀세일 클럽 ,1
2492,한국까르푸 ,1
2493,롯데마켓 999 ,1
2498,롯데쇼핑롯데슈퍼 ,1
2499,평해종합건설,1
2501,팜스프링상가,1
2504,LG마트 ,1
2505,GS수퍼마켓 ,1
2506,이천일아울렛 ,1
2507,코스트코 홀세일 ,1
2508,철산중앙시장,1
2509,비앤큐 홈,1
2510,분당 현대시장,1
2512,이 마트 ,1
2515,주식회사 부방유통,1
2519,뉴삼창마트,1
2520,한양프라자 ,1
2523,LF네트웍스 ,1
2526,지에스리테일GS수퍼 ,1
2527,안양중앙지하도 상가,1
2530,부영아파트상가,1
2532,파주 농수산물 물류센타,1
2535, 이마트 ,1
2537,한솔프라자시장,1
2539,북수원 패션아울렛,1
2542,맥슨컨설팅,1
2544,농협중앙회 하나로클럽 ,1
2546,신세계 이마트 ,1
2548,샤크존,1
2550,세류종합상가,1
2551,남양종합시장,1
2552,안성축산농협 하나로마트,1
2554,롯데쇼핑롯데마켓999 ,1
2555,군자포커스프라자,1
2557,세이브존 ,1
2558,The SAY,1
2560,시농마트,1
2561,의정부역지하상가,1
2564,롯데슈퍼 ,1
2571,서울프라자,1
2572,안양국제유통단지,1
2576,현대상가,1
2578,롯데슈퍼 주식회사 미친데이 ,1
2579,두진레이크,1
2580,이마트 에브리데이 ,1
2583,디퍼의류타운,1
2587,미래타운제1종합시장,1
2588,동양마트,1
2590,세류시장,1
2591,스타필드 안성,1
2592,농협 하나로클럽 ,1
2594,미즘,1
2595,종합시장,1
2598,상지시장,1
2599,2000마트,1
2600,프라임아울렛,1
2601,라성프라자,1
2602,안양중앙시장,1
2606,홈플러스,1
2611,롯데쇼핑 마그넷 ,1
2612,우정프라자,1
2615,부천농축수산물 유통센터,1
2616,AK PLAZA,1
2617,LOTTE FITIN ,1
2618,뉴코아아울렛 ,1
2620,부천터미널 소풍,1
2621,정자종합시장,1
2622,e 편한세상 시티 삼송,1
2623,에브리데이 ,1
2624,벽산그랜드코아,1
2625,권선종합상가,1
2626,투마트,1
2628,유니코,1
2630,이마트안성,1
2633,해태쇼핑,1
2634,E 가구랜드,1
2635,월드프라자,1
2636,GS슈퍼마켓 ,1
2637,라 몬테 이탈리아노,1
2638,GIFC MALL,1
2639,스타필드시티 ,1
2641,코즈니,1
2643,한섬 패션웨어하우스,1
2645,삼성테스코홈플러스 ,1
2647,의정부제일시장번영회,1
2648,신안프라자,1
2656,세이브존아이앤시 ,1
2658,이채쇼핑몰,1
2659,현대프리젠트프라자,1
2662,테마폴리스,1
2663,시화공구상가사업협동조합,1
2664,대우로얄마트,1
2666,태영프라자,1
2667,광주터미널이프라자,1
2668,신세계 이마트 경기 ,1
2672,김포농협 농수축산물판매장,1
2673,힐스몰,1
2674,시화공작기계 스텐레스판매조합,1
2675,하대원시장,1
2677,투나,1
2679,구리농수산물소매시장,1
2681,주식회사 신세계 ,1
2683,세이브존,1
2685,두진쇼핑,1
2687,신수원종합상가,1
2689,뉴코아동수원아울렛,1
2690,주식회사 이랜드리테일,1
2691,청원시장,1
2692,이마트에브리데이,1
2696,과천제일쇼핑센터시장,1
2700,오산 파크스퀘어,1
2704,한국기계유통단지관리사무소,1
2705,씨마1020,1
2706,스타필드 시티 ,1
2707,롯데쇼핑 ,1
2712,안산시 시민시장,1
2713,에프앤에프용인,1
2714,그레이스쇼핑,1
2715,세파월드,1
2716,용인농협파머스마켓,1
2719,네스앙스,1
2720,웨스턴돔,1
2721,애경자산관리AK기흥,1
2723,영동유통상가,1
2724,신세계이마트 ,1
2729,안양월드,1
2730,AK PLAZA ,1
2732,수원종합공구단지,1
2735,신세계 ,1
2737,메가마트 ,1
2740,지지아나,1
2743,엔터,1
2744,일산 벨라씨타,1
2747,더샵 스타파크 쇼핑몰,1
2748,스타필드 하남,1
2751,서전타운,1
2752,메르존,1
2754,고양 일산 호수공원 가로수길,1
2757,E 마트,1
2758,오산종합시장,1
2760,부일프라자,1
2764,현대프리미엄아울렛 ,1
2766,DISCOUNT STORE 광주 ,1
2767,구리아울렛 The Box,1
2769,쥬네브썬월드,1
2774,성담유통시화 E Mart,1
2775,신미주상가,1
2776,주식회사 에이치비,1
2777,동서코아,1
2778,수협바다마트 쇼핑몰,1
2780,미래타운 제2종합시장,1
2786,월마트코리아,1
2788,모다아울렛 A동 ,1
2789,뉴코아 아울렛 ,1
2790,롯데쇼핑  ,1
2791,신라쇼핑타운,1
2792,NC수원 ,1
2795,리베르떼,1
2796,신안종합상가,1
2798,동남종합상가,1
2799,동남2차 종합상가,1
2802,동부시장,1
2809,고양 원마운트,1
2810,드림모아,1
2811,럭키종합상가,1
2814,죽전패션타운,1
2815,동현종합상가,1
2819,관보종합시장,1
2820,스타프라자,1
2821,Issue Nine,1
2824,중앙제일시장,1
2825,트리플렉스 B단지,1
2826,롯데마트 ,1
2827,홈플러스 평택안중,1
2829,해피니스,1
2830,연무시장,1
2832,중앙상가,1
2833,패션일번가,1
2834,롯데프리미엄아울렛 ,1
2840,부천농축수산물유통센타,1
2843,롯데몰 ,1
2846,로얄쇼핑,1
2847,익스프레스 ,1
2848,파보레 쇼핑몰,1
2850,금촌타워상가,1
2853,그린맨션상가,1
2854,크로앙스,1
2858,골든힐시장,1
2859,하나로마트 ,1
2860,에이치비 스위티마트,1
2863,지에스리테일 GS슈퍼 ,1
2864,구운종합상사,1
2868,삼성홈플러스 ,1
2870,스타필드 고양,1
2871,시화유통상가사업협동조합,1
2877,역전지하상가,1
2880,일렉트로마트 ,1
2883,노브랜드 ,1
2884,홈플러스 주식회사 ,1
2886,서부공단전시판매센타,1
2889,중앙하이츠시장,1
2891,용인골드타워모드빌,1
2893,모다아울렛,1
2894,부천프라자,1
2895,지에스리테일 GS스퀘어 ,1
2898,한화갤러리아 ,1
2903,정왕시장조합,1
2905,까르푸 안양하이퍼마켓,1
2910,카림애비뉴,1
2913,뉴서울프라자,1
2914,홈플러스 익스플레스 ,1
2917,현대베스코아,1
2922,오이도종합어시장,1
2923,동두천농협하나로마트,1
2928,부천지하상가,1
2930,한국상가,1
2934,광명한진타운시장,1
2935,이천일아울렛,1
2936,청도훼미리코아,1
2937,다농마트,1
2938,익스프레스 구리 ,1
2940,세이브존아이앤씨 ,1
2941,이천 롯데프리미엄 아울렛,1
2942,한양브라자 ,1
2943,고강제일시장,1
2944,화성공구유통밸리,1
2945,이마트 메트로 ,1
2946,안산의류상설할인매장 B동,1
2947,현대프리미엄 아울렛  별관,1
2950,신세계 이마트,1
2956,코코프라자 시장,1
2960,매교상가,1
2966,과천3차현대종합상가,1
2967,선플렉스미트,1
2971,미래타운 제1종합시장,1
2974,엘리웨이 광교,1
2976,금촌신시장,1
2977,관악시장,1
2980,안양롯데프라자,1
2985,농축수산물유통센터,1
2993,롯데아울렛 ,1
2996,금산시장,1
3001,주식회사 이마트 ,1
3005,권선종합프라자,1
3006,케이플러스,1
3008,스틸랜드 관리단,1
3011,한양2차상가,1
3012,백송한신종합상가,1
3014,코스트코홀세일 ,1
3015,주식회사 락앤락,1
3020,뉴코아 한신상가,1
3023,비산시장,1
3024,삼풍프라자,1
3025,니즈,1
3029,석수시장,1
3030,롯데 아울렛 ,1
3032,모다이노칩 ,1
3033,광성상가,1
3034,월드코아,1
3037,씨마1020패션쇼핑몰,1
3044,씨마1020 ,1
3047,월마트슈퍼센터,1
3048,엠프라자,1
3057,원당종합시장,1
3059,롯데쇼핑VIC마켓 ,1
3061,로얄,1
3064,쥬네브쇼핑몰,1
3067,농협유통하나로클럽 ,1
3070,슈마프라자,1
3072,팅스,1
3076,인계종합상가,1
3077,신세계프리미엄아울렛 ,1
3078,롯데쇼핑 VIC마켓 ,1
3079,타임테라스,1
3085,TOP PRICE WHOLESALE,1
3090,이마트 킨텍스 쇼핑센타,1
3091,CGV Square,1
3092,수원새로나,1
3095,해태쇼핑타운,1
3096,올리브상가,1
3097,한국주택종합상가,1
3098,금호종합시장,1
3099,동성탑스아울렛,1
3101,오정종합시장,1
3103,프라자2000,1
3106,세신옴니코아시장,1
3108,요진타워,1
3111,유천종합시장,1
3115,수원프리미엄아울렛,1
3119,월드아파트 상가,1
3120,센터블SPA,1
3124,안산의류상설할인매장 A동,1
3126,뉴코아 동수원아울렛,1
3128,쥬네브문월드,1
3135,원천성일상가,1
3136,한솔코아,1
3138,트리플렉스 A단지,1
3139,서현킴스,1
3140,리치마트 ,1
3142,시흥배곧 아브뉴프랑 센트럴,1
3144,리빙파워센터,1
3146,시흥플랑드르,1
3147,엘마트,1
3148,파미어스몰,1
3149,GS THE FRESH ,1
3153,엘마트 ,1
3154,롯데프레시 ,1
3155,화서역 파크 푸르지오,1
3156,한성몰 ,1
3157,코리아마트,1
3158,광주 금호 리첸시아 센트럴 스퀘어,1
3159,평택프리미엄아울렛,1
3161,홈씨씨 ,1
3162,엔터식스패션쇼핑몰 ,1
3164,광명시장,1
3165,오산 원동 상점가,1
3167,정동마트,1
3169,느티나무마트,1
3170,수원축산농협 하나로마트,1
3173,힐스테이트 금정역 상업시설,1
3174,태영상가,1
3175,고양삼송현대헤리엇,1
3177,세영산업주식회사,1
3181,레이크꼬모,1
3183,광교 엘포트 몰,1
3186,광명역세권택지개발지구복합단지판매시설D멀티플렉스AK PLAZA,1
3187,군포송정 풍산리치안 플랫몰,1
3191,이지바이 봉담,1
3192,아쿠아펫랜드,1
3193,애비뉴모나코,1
3196,현대그린프라자,1
3200,브리티시 고덕,1
3203,중흥S클래스,1
3204,현대프리미엄아울렛 SPACE1,1
3206,다산역 데시앙 상업시설,1
3212,삼촌네 슈퍼마켓 ,1
3213,심도유통,1
3215,지에스리테일,1
3216,진로할인마트,1
3219,남동공단할인마트,1
3220,에이스마트,1
3222,주 뉴미래로유통,1
3223,리더스엠식자재,1
3224,이조식자재마트,1
3225,빅마트,1
3226,우리홈마트,1
3227,비엘식자재마트,1
3228,월드마트,1
3229,참조은홈마트,1
3230,미소이마트,1
3231,에이스식자재마트,1
3232,행복한마트,1
3233,모연홈마트,1
3235,논현현대식자재,1
3236,논현빅마트,1
3237,남동농협하나로마트,1
3238,에덴마트,1
3239,다드림할인마트,1
3243,구월하나마트,1
3244,G마트,1
3246,아주유통,1
3248,동양홈마트,1
3249,행복드림마트,1
3252,지에스 더프레시 ,1
3253,와식자재마트,1
3257,동서로마트,1
3258,정감유통,1
3259,리팡,1
3262,지에스25광명보보,1
3269,지에스25광명세인트,1
3274,LG25시 ,1
3276,세븐일레븐 ,1
3281,한국미니스톱 ,1
3282,바이더웨이 ,1
3284,씨스페이스광명하이츠,1
3288,훼미리마트,1
3290,훼미리마트 ,1
3296,지에스25소하휴먼시아,1
3303,지에스25광명소하,1
3321,이마트24알광명옥길,1
3325,씨유광명하늘탑,1
3333,세븐일레븐,1
3344,광명씨유 ,1
3345,씨유,1
3346,보광훼미리마트 ,1
3352,지에스25광명로데오,1
3359,지에스25철산롯데캐슬,1
3360,미니스톱,1
3373,이마트24광명하안9단지,1
3374,이마트24,1
3378,바이타임 ,1
3396,씨유 ,1
3397,코리아세븐 ,1
3399,이마트24 ,1
3402,GS25청평강변나루,1
3409,지에스25 ,1
3412,GS25 ,1
3414,GS25남이섬,1
3415,GS25경춘대성,1
3426,씨유가평타운,1
3428,지에스25가평터미널,1
3431,씨유 뉴현리맹호,1
3432,지에스25,1
3433,파란스포츠 ,1
3434,미니스톱 ,1
3439,GS25 삼송스타,1
3441,씨유 삼송리슈빌,1
3444,지에스25 대화엠시티,1
3445,씨유 지축스타,1
3452,세븐일레븐 원흥연세프라자,1
3468,지에스25 강선15단지,1
3471,비지에프리테일 ,1
3473,세븐일레븐삼송스타클래스,1
3483,아이지에이마트 ,1
3500,씨유 일산 하늘마을5단지,1
3507,GS25 덕이송윤,1
3511,IGA ,1
3512,세븐일레븐지축푸르지오,1
3515,지에스25 뉴탄현제니스,1
3520,GS25덕이한소망,1
3530,고양지역자활센터 ,1
3531,CU ,1
3552,지에스25일산장항로,1
3561,세븐일레븐 주교사랑,1
3562,CU북한산 ,1
3566,노래하는 분수대 ,1
3568,홍시가,1
3580,세븐일레븐 원당대로,1
3595,씨유 일산자이3차 ,1
3601,GS25,1
3602,GS25고양문봉,1
3605,GS25 일산하늘,1
3614,GS장항호수,1
3618,GS25  백석터미널,1
3621,지에스25 일산삼익,1
3631,GS25가좌대우,1
3633,GS25 일산주은,1
3635,GS25 장항 마이다스,1
3636,GS25 강선마을,1
3639,GS25 대화건영,1
3653,GS25일산대산,1
3659,GS25덕이대림,1
3665,위드미 ,1
3666,GS25자이베스트,1
3667,GS25탄현큰마을,1
3674,지에스25 탄현파워,1
3678,GS 25 백석 ,1
3684,GS25 탄현제니스,1
3688,세븐일레븐 백석비잔티움,1
3690,GS25원당대림,1
3691,GS25일산현대,1
3701,GS25일산시티,1
3704,일산백송마을5단지 씨유,1
3709,GS25고양대로,1
3713,GS25백마스타,1
3721,GS25 성석중앙,1
3735,GS25 장항레이크,1
3740,GS25 가좌벽산,1
3741,GS25 마두으뜸,1
3742,GS25고양식사,1
3761,지에스25 문봉사거리,1
3762,씨유백석건영2,1
3763,세븐일레븐 삼송아이파크,1
3780,한양관광신1호휴게실,1
3781,인더라인25 ,1
3787,세븐일레븐 일산 ,1
3793,GS 25 풍동 ,1
3802,이영산업,1
3811,한양관광구6호휴게실,1
3812,LG25시고양원당,1
3813,새로아마트,1
3816,우리슈퍼,1
3817,한양관광구15호휴게실,1
3824,GS25 고양원당,1
3829,항양관광5호휴게실,1
3830,토스트굽는사람들,1
3861,현식품,1
3862,큰울새휴게소,1
3863,도투락의집 ,1
3864,대한민국상이군경회서울대공원 보훈스넥,1
3865,시대식품,1
3866,키즈파래스,1
3867,새서울문화공간,1
3868,샹브레베이커리,1
3869,쎄븐일레븐과천 ,1
4015,지에스25 태전경남,1
4018,GS25 광주태전,1
4031,광주시노인복지관 지에스25 ,1
4047,GS25 광주플래티넘,1
4049,지에스25 광주무갑2호,1
4072,GS25 광주천진암로,1
4078,GS25 광주초월역,1
4086,GS25광주동막,1
4094,지에스25  ,1
4100,이마트24  ,1
4111,씨유 광주훼미리,1
4124,GS25광주산수로탑,1
4129,씨유 광주목현,1
4139,기숙사휴게업,1
4174,씨유 광주양벌,1
4178,아이조아,1
4185,GS25 광주쌍령,1
4191,세븐일레븐 경기광주 ,1
4205,GS25광주삼지곡,1
4212,레몬비 ,1
4221,GS오포헤송,1
4226,GS25오포센터,1
4229,GS25 광주수레실,1
4233,GS25 광주운동장,1
4255,물빛공원 ,1
4262,GS25뉴광주진우,1
4285,GS ,1
4329,세븐일레븐 퍼스트센트힐,1
4333,아이지에이 ,1
4341,미니스톱 광주 ,1
4342,미스터마트,1
4345,CU광주목현타운,1
4348,GS25 광주실촌,1
4349,GS25 광주물빛,1
4350,중앙스넥,1
4357,씨유 광주선동,1
4359,에이원,1
4361,CU,1
4362,미니앤탑,1
4368,제이마트,1
4373,GS25 장지타운,1
4375,포시즌마트,1
4408,지에스 25 ,1
4427,지에스25 인창삼성,1
4434,금화,1
4438,지에스25갈매주공,1
4447,GS25 갈매신성,1
4454,한국미니스톱,1
4455,코리아세븐,1
4457,GS25구리하나,1
4468,GS25 구리스타,1
4479,GS25 갈매푸르지오,1
4500,롯데씨브이에스711 ,1
4510,롯데쇼핑 롯데시네마 구리7,1
4511,비제에프 ,1
4530,카페 지니얼 빈,1
4540,패밀리마트 ,1
4543,구리멀티스포츠센터 ,1
4571,씨유군포당동 ,1
4594,GS25금정삼성,1
4608,지에스25산본스타,1
4610,이마트24산본센트로,1
4612,지에스25군포번영,1
4614,바이더웨이,1
4621,한세마트,1
4622,포시즌,1
4629,지에스25군포태광,1
4638,지에스25금정스마트,1
4647, 스낵바,1
4648,산본옥찜질방휴게소,1
4649,피자팝부페,1
4651,스물넷마트,1
4657,태인로손 ,1
4658,굿플러스,1
4663,쎄븐일레븐,1
4680,지에스더프레시 GS THE FRESH ,1
4712,cu구래럭스나인,1
4730,지에스 ,1
4732,세블일레븐 ,1
4763,쉬즈베이글 ,1
4771,이마트24R ,1
4775,씨유김포이젠IT동,1
4787,농업회사법인 좋은날 이마트24R ,1
4803,씨유김포풍무행복,1
4835,GS25 한강라베니체,1
4841,GS25고촌현대,1
4846,GS25 풍무푸르지오,1
4865,GS25김포고촌,1
4874,매일매일유통,1
4875,CU오리정,1
4878,GS25 가현로드,1
4899,플존PC방,1
4913,GS25김포마송,1
4916,스마일찹쌀꽈배기,1
4917,Gs25 김포메카,1
4944,GS25 운양시티,1
4963,GS25 김포귀전,1
4975,이마트24김포쌍용예가,1
4985,CU 캐널시티,1
4996,씨스페이스 ,1
5008,세븐일레븐하성무지개,1
5016,GS25운양타운,1
5021,IGA푸드,1
5027,GS25김포장기,1
5033,GS25김포아라,1
5063,GS25 구래호수,1
5070,에그셀런트 ,1
5083,지에스25 초원로드,1
5090,GS25양촌타워,1
5099,고스트캐슬,1
5105,씨유대곶베스트,1
5106,씨유 통진원룸,1
5111,김밥앤커피휴게소,1
5113,상아마트,1
5122,달맞이,1
5123,월교휴게소,1
5126,KB 1주유소,1
5127,GS 25 ,1
5128,소문난 찐빵,1
5135,365PLUS 김포대림,1
5142,홈플러스365김포예가,1
5144,세븐일레븐김포학운리,1
5148,GS25장기금호,1
5153,위스테이별내 세븐일레븐,1
5166,책먹는돼지,2
5167,책방마음이음,2
5168,탐조책방,2
5169,하늘북,2
5170,배곧문고,2
5171,서협문고 시흥능곡,2
5172,시흥문고,2
5173,연성문고,2
5174,은계문고,2
5175,책방내심,2
5176,한가람문고,2
5177,난나책방,2
5178,대동서적  ,2
5179, 생활관,2
5181,책방 펨,2
5183,희망서적,2
5184,다즐링북스,2
5187,다온앤북,2
5188,성민사,2
5189,정우사,2
5190,종로문고,2
5191,평촌문고,2
5192,하이대동문고,2
5196,삼숭문고,2
5200,책보고가게,2
5201,중앙문고,2
5203,책방내일,2
5204,열린문고,2
5205,하프앤보울,2
5207,그냥책방,2
5208,리브레리아Q,2
5210,그림이야기책방,2
5213,미래로문고,2
5214,발전소책방5협동조합,2
5215,소소한책방,2
5216,쑬딴스북카페,2
5218,책향기문고,2
5220,행복한책방,2
5222,세종문고,2
5224,이충문고,2
5225,최선책,2
5226,평택경인문고,2
5227,한가람문고몰 ,2
5231,자유문고,2
5233,하남문고,2
5236,나래문고,2
5237,동탄서울문고,2
5238,모모책방,2
5239,삼성문고,2
5240,오이책방,2
5242,책방토브,2
5243,카잔차키스,2
5245,한가람문고 화성북스,2
5248,굼벵책방,2
5249,북유럽,2
5250,고메북스,2
5251,미스터버티고,2
5252,북마트,2
5253,북차카,2
5254,반달서림동백,2
5257,북살롱벗,2
5258,빈칸놀이터,2
5259,수지문고,2
5260,수지상현문고,2
5261,신봉문고,2
5262,인시즌,2
5264,한솔서적,2
5265,사각사각책방,2
5266,아가북스,2
5267,청계문고,2
5271,푸른세상문고,2
5272,혜림문고,2
5275,교하문고,2
5276,빈빈책방,2
5277,성사문고,2
5279,슈가메르헨,2
5280,알모책방,2
5283,위드위로,2
5284,이야호우북스,2
5285,정글북,2
5286,지산문고,2
5288,플라뇌즈,2
5289,한양문고 ,2
5292,후곡문고,2
5293,북마당,2
5294,읽을마음,2
5295,서광문고,2
5296,세컨드페이지북스,2
5297,동양문고,2
5298,미금문고,2
5299,북포레,2
5300,비북스,2
5302,으뜸서적,2
5303,정자문고,2
5304,좋은날의책방,2
5305,코끼리서적,2
5309,교문서적,2
5310,낯설여관,2
5311,마그앤그래,2
5313,상지문고,2
5314,성문서림,2
5316,앉으나서나책사랑,2
5318,동백문고,2
5319,명지문고,2
5320,북소리책방,2
5321,시옷살롱책방,2
5323,중앙문구서적,2
5324,평화를품은책방,2
5325,한양문고,2
5326,비전문고,2
5327,소사벌문고,2
5328,아르카북스,2
5333,현화문고,2
5335,청운서림,2
5339,센트럴문고,2
5340,월드북문고,2
5342,태안문고,2
5343,학우당,2
5345,도심산책,2
5346,오직,2
5347,동일책문고,2
5348,은하문고,2
5349,너의작업실,2
5351,베스트문고,2
5353,북코리아,2
5356,율전문고,2
5358,이상문고,2
5360,장안문고,2
5363,백투더북샵,2
5367,정왕문고,2
5368,학생서점문구,2
5369,행복한서적,2
5371,안산문고,2
5372,토닥토닥괜찮아,2
5373,한울book,2
5374,공도문고,2
5375,동방서림,2
5377,그린문고,2
5378,북앤스쿨,2
5379,평촌범계문고,2
5380,학원문고,2
5381,북씨,2
5382,고읍동 커피책방,2
5383,상록수서점문구,2
5385,해솔문고,2
5386,산책하는고래,2
5387,카페옥이네,2
5391,운암문고,2
5392,KS BOOK,2
5394,영동문고,2
5396,인하서적,2
5397,일지서적,2
5398,중앙서적,2
5399,근근넝넝,2
5400,마음북스랩,2
5403,갈매책방 북적북적,2
5404,동원서적,2
5405,산본문고,2
5407,관악도서 ,2
5409,민들레와달팽이,2
5411,우리서적,2
5412,제일문고,2
5413,책방짙은,2
5414,통진문고,2
5415,한강문고 ,2
5416,개구리서적 ,2
5418,곰씨네그림책방,2
5419, 효선 빛을만들다,2
5420,동네북,2
5421,동보문고,2
5422,명지도서,2
5423,블랙버드북숍,2
5425,책방이또지라,2
5426,태성서적,2
5427, 책 읽는 커피,2
5428,상상심서,2
5431,글한스푼,2
5432,빛나는 친구들,2
5435,공간정오,2
5436,그림책NORi,2
5437,대명서적,2
5438,중원문고드림디포,2
5439,테이블오브콘텐츠,2
5441,경기서적,2
5442,골드북 ,2
5443,그런 의미에서,2
5444,리틀존영통문고 ,2
5445,망포문고,2
5447,서른책방,2
5448,세종서림,2
5449,아뮤컨셉,2
5450,에듀문고,2
5451,일신사문고,2
5452,임광문고,2
5453,제일서적,2
5454,크로앙스문고,2
5455,노란부엉이,2
5456,서행구간,2
5461,게으른정원,2
5462,김포서적,2
5463,꿈틀책방,2
5464,빅365,2
5466,장기문고,2
5467,책방노랑,2
5468,코뿔소책방,2
5469,한강문고,2
5470,가온서적,2
5471,레몬 서적 진접,2
5473,오롯이서재,2
5474,진접문고,2
5476,평내문고,2
5478,우리서점송내,2
5483,은성문고,2
5484,한결문고,2
5487,대우서적,2
5488,생각을담는집,2
5490,용인문고,2
5491, 대광문고,2
5492,하나문고,2
5493,한울문고,2
5494,신대교문고,2
5495,어바웃북스,2
5496,국민서적,2
5497,대기문고,2
5498,숭문당,2
5500,플러스비 ,2
5501,호원문고,2
5502,서희문고,2
5503,책방소요,2
5504,에이스북,2
5505,오후서재,2
5506,원흥서점디엘북,2
5507,이랑,2
5508,일산문고,2
5511,클라우드 북카페,2
5515,행신문고,2
5517,타샤의책방,2
5518,부광서적,2
5519,시현문고 교재,2
5521,이매문고,2
5523,남동문고,2
5524,논현문고 ,2
5525,동일문고,2
